2021-04-28 15:02:31	w_4	ta
2021-04-28 15:02:32	w_2	ta
2021-04-28 15:02:38	w_1	tb
2021-04-28 15:02:45	w_3	tc
2021-04-28 15:02:50	w_4	tc
2021-04-28 15:02:55	w_4	tc
2021-04-28 15:03:04	w_3	tc
2021-04-28 15:03:10	w_1	ta
2021-04-28 15:03:10	w_1	tc
2021-04-28 15:03:19	w_4	tc
2021-04-28 15:03:28	w_3	tb
2021-04-28 15:03:33	w_1	tc
2021-04-28 15:03:34	w_4	tc
2021-04-28 15:03:40	w_4	tc
2021-04-28 15:03:41	w_4	tc
2021-04-28 15:03:47	w_2	ta
2021-04-28 15:03:52	w_1	tc
2021-04-28 15:04:00	w_4	tb
2021-04-28 15:04:05	w_4	tc
2021-04-28 15:04:06	w_4	tb
2021-04-28 15:04:12	w_1	ta
2021-04-28 15:04:22	w_3	tc
2021-04-28 15:04:27	w_2	tc
2021-04-28 15:04:34	w_2	tc
2021-04-28 15:04:35	w_4	tb
2021-04-28 15:04:44	w_2	tb
2021-04-28 15:04:47	w_3	tb
2021-04-28 15:04:47	w_2	tc
2021-04-28 15:04:49	w_4	ta
2021-04-28 15:04:53	w_4	tb
2021-04-28 15:05:00	w_4	tb
2021-04-28 15:05:09	w_4	ta
2021-04-28 15:05:14	w_4	tb
2021-04-28 15:05:15	w_3	tb
2021-04-28 15:05:19	w_3	tc
2021-04-28 15:05:26	w_3	tb
2021-04-28 15:05:26	w_4	tc
2021-04-28 15:05:34	w_4	ta
2021-04-28 15:05:38	w_4	tb
2021-04-28 15:05:38	w_2	tb
2021-04-28 15:05:40	w_1	tb
2021-04-28 15:05:48	w_4	ta
2021-04-28 15:05:50	w_3	ta
2021-04-28 15:05:51	w_3	ta
2021-04-28 15:05:51	w_4	ta
2021-04-28 15:05:55	w_4	tc
2021-04-28 15:06:02	w_1	tb
2021-04-28 15:06:03	w_2	ta
2021-04-28 15:06:08	w_4	tb
2021-04-28 15:06:08	w_3	tc
2021-04-28 15:06:15	w_2	tb
2021-04-28 15:06:17	w_4	tb
2021-04-28 15:06:21	w_1	tc
2021-04-28 15:06:27	w_2	tb
2021-04-28 15:06:35	w_2	ta
2021-04-28 15:06:40	w_4	ta
2021-04-28 15:06:47	w_3	tc
2021-04-28 15:06:57	w_4	tb
2021-04-28 15:06:57	w_4	tc
2021-04-28 15:07:07	w_2	tb
2021-04-28 15:07:08	w_4	tb
2021-04-28 15:07:12	w_1	tb
2021-04-28 15:07:16	w_4	tc
2021-04-28 15:07:20	w_2	ta
2021-04-28 15:07:29	w_2	tc
2021-04-28 15:07:37	w_1	ta
2021-04-28 15:07:37	w_4	ta
2021-04-28 15:07:47	w_2	tc
2021-04-28 15:07:53	w_2	tc
2021-04-28 15:07:55	w_4	tc
2021-04-28 15:07:59	w_4	tc
2021-04-28 15:08:03	w_1	tb
2021-04-28 15:08:13	w_4	tc
2021-04-28 15:08:21	w_4	ta
2021-04-28 15:08:28	w_1	tb
2021-04-28 15:08:32	w_2	tc
2021-04-28 15:08:42	w_2	tc
2021-04-28 15:08:47	w_4	tc
2021-04-28 15:08:50	w_4	tc
2021-04-28 15:08:56	w_1	tc
2021-04-28 15:08:58	w_3	tc
2021-04-28 15:09:02	w_2	ta
2021-04-28 15:09:08	w_2	ta
2021-04-28 15:09:17	w_4	ta
2021-04-28 15:09:23	w_4	tb
2021-04-28 15:09:29	w_2	tc
2021-04-28 15:09:32	w_4	tb
2021-04-28 15:09:34	w_2	ta
2021-04-28 15:09:42	w_1	tc
2021-04-28 15:09:52	w_3	tc
2021-04-28 15:09:52	w_4	tb
2021-04-28 15:10:00	w_4	ta
2021-04-28 15:10:06	w_2	tc
2021-04-28 15:10:14	w_3	tb
2021-04-28 15:10:15	w_3	tb
2021-04-28 15:10:19	w_3	tb
2021-04-28 15:10:23	w_3	tc
2021-04-28 15:10:32	w_2	ta
2021-04-28 15:10:36	w_4	tc
2021-04-28 15:10:44	w_2	tb
2021-04-28 15:10:52	w_4	tc
2021-04-28 15:10:59	w_3	tc
2021-04-28 15:11:08	w_2	tb
2021-04-28 15:11:15	w_4	tc
2021-04-28 15:11:22	w_4	tc
2021-04-28 15:11:23	w_2	tc
2021-04-28 15:11:32	w_3	ta
2021-04-28 15:11:39	w_2	tc
2021-04-28 15:11:45	w_4	tc
2021-04-28 15:11:50	w_4	ta
2021-04-28 15:11:54	w_4	ta
2021-04-28 15:11:55	w_4	tb
2021-04-28 15:12:04	w_1	tc
2021-04-28 15:12:09	w_1	tb
2021-04-28 15:12:12	w_2	tb
2021-04-28 15:12:16	w_4	ta
2021-04-28 15:12:26	w_4	tc
2021-04-28 15:12:27	w_1	tc
2021-04-28 15:12:36	w_4	tc
2021-04-28 15:12:41	w_3	tc
2021-04-28 15:12:46	w_4	tc
2021-04-28 15:12:51	w_2	tc
2021-04-28 15:12:58	w_1	tc
2021-04-28 15:13:08	w_4	ta
2021-04-28 15:13:10	w_3	tc
2021-04-28 15:13:13	w_4	ta
2021-04-28 15:13:14	w_4	tb
2021-04-28 15:13:16	w_4	tb
2021-04-28 15:13:18	w_4	tc
2021-04-28 15:13:20	w_4	tb
2021-04-28 15:13:29	w_3	ta
2021-04-28 15:13:32	w_4	tb
2021-04-28 15:13:41	w_4	tb
2021-04-28 15:13:46	w_4	tc
2021-04-28 15:13:50	w_4	ta
2021-04-28 15:13:51	w_3	tb
2021-04-28 15:13:53	w_3	tb
2021-04-28 15:13:59	w_1	tb
2021-04-28 15:14:02	w_1	tc
2021-04-28 15:14:03	w_4	tc
2021-04-28 15:14:08	w_4	tb
2021-04-28 15:14:15	w_4	tb
2021-04-28 15:14:15	w_2	tc
2021-04-28 15:14:16	w_3	tc
2021-04-28 15:14:21	w_4	tc
2021-04-28 15:14:28	w_4	tc
2021-04-28 15:14:33	w_4	tc
2021-04-28 15:14:38	w_4	ta
2021-04-28 15:14:42	w_3	tb
2021-04-28 15:14:43	w_1	tc
2021-04-28 15:14:52	w_2	tc
2021-04-28 15:15:02	w_3	tc
2021-04-28 15:15:08	w_4	ta
2021-04-28 15:15:08	w_4	tc
2021-04-28 15:15:12	w_1	tc
2021-04-28 15:15:15	w_4	ta
2021-04-28 15:15:22	w_1	tb
2021-04-28 15:15:25	w_2	tb
2021-04-28 15:15:33	w_1	tc
2021-04-28 15:15:37	w_2	tc
2021-04-28 15:15:41	w_3	ta
2021-04-28 15:15:50	w_1	tc
2021-04-28 15:15:52	w_4	tc
2021-04-28 15:16:00	w_4	tc
2021-04-28 15:16:05	w_2	tb
2021-04-28 15:16:11	w_4	tc
2021-04-28 15:16:14	w_3	tc
2021-04-28 15:16:18	w_4	ta
2021-04-28 15:16:27	w_2	tb
2021-04-28 15:16:29	w_3	tc
2021-04-28 15:16:39	w_4	tc
2021-04-28 15:16:41	w_2	tb
2021-04-28 15:16:42	w_1	tb
2021-04-28 15:16:50	w_4	tc
2021-04-28 15:16:53	w_4	tb
2021-04-28 15:17:00	w_4	tc
2021-04-28 15:17:05	w_4	tb
2021-04-28 15:17:11	w_3	tb
2021-04-28 15:17:17	w_4	tc
2021-04-28 15:17:19	w_1	tb
2021-04-28 15:17:27	w_4	tb
2021-04-28 15:17:29	w_3	ta
2021-04-28 15:17:35	w_4	tb
2021-04-28 15:17:43	w_3	tc
2021-04-28 15:17:47	w_2	tc
2021-04-28 15:17:48	w_2	tb
2021-04-28 15:17:53	w_3	ta
2021-04-28 15:17:55	w_4	tc
2021-04-28 15:18:04	w_2	ta
2021-04-28 15:18:10	w_4	tb
2021-04-28 15:18:12	w_2	ta
2021-04-28 15:18:13	w_3	ta
2021-04-28 15:18:20	w_3	ta
2021-04-28 15:18:21	w_4	tc
2021-04-28 15:18:27	w_2	ta
2021-04-28 15:18:37	w_4	ta
2021-04-28 15:18:38	w_4	tc
2021-04-28 15:18:45	w_2	tc
2021-04-28 15:18:46	w_4	tb
2021-04-28 15:18:52	w_4	tc
2021-04-28 15:18:56	w_2	tb
2021-04-28 15:18:57	w_4	ta
2021-04-28 15:19:07	w_1	tc
2021-04-28 15:19:14	w_2	tb
2021-04-28 15:19:18	w_4	tc
2021-04-28 15:19:23	w_3	tc
2021-04-28 15:19:29	w_3	ta
2021-04-28 15:19:38	w_3	tc
2021-04-28 15:19:45	w_4	tc
2021-04-28 15:19:45	w_3	ta
2021-04-28 15:19:53	w_4	tb
2021-04-28 15:19:58	w_1	tc
2021-04-28 15:19:58	w_4	tb
2021-04-28 15:20:05	w_3	tb
2021-04-28 15:20:14	w_4	tc
2021-04-28 15:20:21	w_2	tb
2021-04-28 15:20:23	w_4	tc
2021-04-28 15:20:29	w_2	tc
2021-04-28 15:20:35	w_2	tc
2021-04-28 15:20:39	w_3	tc
2021-04-28 15:20:43	w_1	ta
2021-04-28 15:20:44	w_3	tb
2021-04-28 15:20:52	w_4	tc
2021-04-28 15:20:56	w_2	ta
2021-04-28 15:21:04	w_2	ta
2021-04-28 15:21:10	w_3	ta
2021-04-28 15:21:11	w_4	tc
2021-04-28 15:21:16	w_2	tc
2021-04-28 15:21:18	w_2	tc
2021-04-28 15:21:22	w_3	tc
2021-04-28 15:21:22	w_2	tc
2021-04-28 15:21:25	w_3	tc
2021-04-28 15:21:30	w_4	tc
2021-04-28 15:21:37	w_4	tc
2021-04-28 15:21:38	w_4	ta
2021-04-28 15:21:48	w_4	tc
2021-04-28 15:21:52	w_2	tc
2021-04-28 15:21:55	w_4	tc
2021-04-28 15:21:57	w_4	tc
2021-04-28 15:21:59	w_1	ta
2021-04-28 15:22:06	w_1	ta
2021-04-28 15:22:09	w_2	tc
2021-04-28 15:22:17	w_3	tc
2021-04-28 15:22:21	w_4	ta
2021-04-28 15:22:24	w_3	tc
2021-04-28 15:22:25	w_4	tb
2021-04-28 15:22:28	w_4	tc
2021-04-28 15:22:38	w_4	tc
2021-04-28 15:22:44	w_1	tb
2021-04-28 15:22:45	w_1	tc
2021-04-28 15:22:54	w_3	tb
2021-04-28 15:23:03	w_4	tc
2021-04-28 15:23:05	w_1	tc
2021-04-28 15:23:15	w_4	tc
2021-04-28 15:23:21	w_4	tc
2021-04-28 15:23:30	w_2	ta
2021-04-28 15:23:32	w_4	tc
2021-04-28 15:23:35	w_4	tb
2021-04-28 15:23:40	w_4	tc
2021-04-28 15:23:42	w_4	tc
2021-04-28 15:23:48	w_2	tb
2021-04-28 15:23:58	w_4	tb
2021-04-28 15:24:05	w_4	tb
2021-04-28 15:24:10	w_2	tc
2021-04-28 15:24:20	w_4	ta
2021-04-28 15:24:23	w_3	tc
2021-04-28 15:24:26	w_2	tc
2021-04-28 15:24:30	w_4	tc
2021-04-28 15:24:37	w_1	tc
2021-04-28 15:24:39	w_4	tc
2021-04-28 15:24:40	w_4	tc
2021-04-28 15:24:47	w_4	ta
2021-04-28 15:24:48	w_4	ta
2021-04-28 15:24:55	w_1	tc
2021-04-28 15:25:02	w_2	tc
2021-04-28 15:25:06	w_1	tc
2021-04-28 15:25:16	w_1	tb
2021-04-28 15:25:19	w_4	ta
2021-04-28 15:25:25	w_1	ta
2021-04-28 15:25:28	w_2	ta
2021-04-28 15:25:29	w_3	ta
2021-04-28 15:25:32	w_4	tc
2021-04-28 15:25:38	w_2	ta
2021-04-28 15:25:44	w_4	ta
2021-04-28 15:25:49	w_4	tb
2021-04-28 15:25:50	w_4	tc
2021-04-28 15:25:55	w_1	tb
2021-04-28 15:26:03	w_4	ta
2021-04-28 15:26:05	w_1	tc
2021-04-28 15:26:08	w_1	tb
2021-04-28 15:26:10	w_4	tb
2021-04-28 15:26:17	w_4	tc
2021-04-28 15:26:26	w_1	tc
2021-04-28 15:26:33	w_4	ta
2021-04-28 15:26:34	w_4	ta
2021-04-28 15:26:37	w_3	ta
2021-04-28 15:26:37	w_1	tc
2021-04-28 15:26:41	w_3	tb
2021-04-28 15:26:45	w_4	ta
2021-04-28 15:26:52	w_4	ta
2021-04-28 15:26:53	w_3	tc
2021-04-28 15:26:59	w_4	ta
2021-04-28 15:27:08	w_4	tc
2021-04-28 15:27:14	w_4	tb
2021-04-28 15:27:16	w_2	tc
2021-04-28 15:27:25	w_3	tc
2021-04-28 15:27:33	w_1	tc
2021-04-28 15:27:40	w_3	tc
2021-04-28 15:27:48	w_2	tc
2021-04-28 15:27:54	w_4	ta
2021-04-28 15:27:57	w_3	ta
2021-04-28 15:28:03	w_2	tb
2021-04-28 15:28:13	w_1	tb
2021-04-28 15:28:16	w_2	tc
2021-04-28 15:28:19	w_4	tb
2021-04-28 15:28:22	w_2	tc
2021-04-28 15:28:31	w_4	tc
2021-04-28 15:28:40	w_3	ta
2021-04-28 15:28:45	w_4	tc
2021-04-28 15:28:54	w_3	tc
2021-04-28 15:28:59	w_1	tc
2021-04-28 15:29:00	w_4	tc
2021-04-28 15:29:05	w_4	ta
2021-04-28 15:29:09	w_4	tc
2021-04-28 15:29:18	w_4	ta
2021-04-28 15:29:22	w_2	tc
2021-04-28 15:29:23	w_3	ta
2021-04-28 15:29:30	w_1	tc
2021-04-28 15:29:36	w_4	tc
2021-04-28 15:29:45	w_3	tc
2021-04-28 15:29:46	w_4	tc
2021-04-28 15:29:48	w_2	tc
2021-04-28 15:29:51	w_1	tb
2021-04-28 15:29:58	w_4	tc
2021-04-28 15:30:05	w_2	tc
2021-04-28 15:30:13	w_1	tc
2021-04-28 15:30:23	w_4	tc
2021-04-28 15:30:26	w_4	ta
2021-04-28 15:30:34	w_4	tb
2021-04-28 15:30:39	w_4	tc
2021-04-28 15:30:41	w_3	ta
2021-04-28 15:30:47	w_4	tc
2021-04-28 15:30:53	w_2	tc
2021-04-28 15:30:59	w_3	tc
2021-04-28 15:31:05	w_1	tb
2021-04-28 15:31:13	w_2	tc
2021-04-28 15:31:14	w_4	ta
2021-04-28 15:31:17	w_1	tb
2021-04-28 15:31:18	w_1	tc
2021-04-28 15:31:25	w_2	ta
2021-04-28 15:31:27	w_4	ta
2021-04-28 15:31:27	w_1	tc
2021-04-28 15:31:27	w_4	tb
2021-04-28 15:31:33	w_1	tc
2021-04-28 15:31:43	w_1	tc
2021-04-28 15:31:44	w_1	tc
2021-04-28 15:31:49	w_2	tb
2021-04-28 15:31:54	w_4	tb
2021-04-28 15:31:58	w_1	tc
2021-04-28 15:32:03	w_2	tb
2021-04-28 15:32:10	w_4	ta
2021-04-28 15:32:15	w_4	tc
2021-04-28 15:32:23	w_2	tc
2021-04-28 15:32:29	w_3	tb
2021-04-28 15:32:38	w_4	tc
2021-04-28 15:32:43	w_3	tb
2021-04-28 15:32:44	w_3	tc
2021-04-28 15:32:52	w_4	ta
2021-04-28 15:32:57	w_4	tc
2021-04-28 15:33:05	w_2	ta
2021-04-28 15:33:06	w_3	ta
2021-04-28 15:33:12	w_1	tc
2021-04-28 15:33:13	w_2	tc
2021-04-28 15:33:23	w_1	tc
2021-04-28 15:33:29	w_3	ta
2021-04-28 15:33:36	w_2	tc
2021-04-28 15:33:42	w_4	tc
2021-04-28 15:33:52	w_4	tc
2021-04-28 15:33:57	w_3	ta
2021-04-28 15:33:58	w_1	tb
2021-04-28 15:34:03	w_1	tb
2021-04-28 15:34:12	w_4	ta
2021-04-28 15:34:20	w_2	tc
2021-04-28 15:34:21	w_3	tb
2021-04-28 15:34:30	w_4	ta
2021-04-28 15:34:32	w_1	tc
2021-04-28 15:34:41	w_1	tb
2021-04-28 15:34:45	w_1	tc
2021-04-28 15:34:53	w_1	tc
2021-04-28 15:35:03	w_1	tc
2021-04-28 15:35:07	w_1	tc
2021-04-28 15:35:09	w_4	tb
2021-04-28 15:35:14	w_2	tc
2021-04-28 15:35:20	w_4	ta
2021-04-28 15:35:23	w_4	tb
2021-04-28 15:35:28	w_2	tc
2021-04-28 15:35:28	w_4	tc
2021-04-28 15:35:34	w_2	tb
2021-04-28 15:35:37	w_1	tc
2021-04-28 15:35:45	w_4	tc
2021-04-28 15:35:51	w_4	tc
2021-04-28 15:35:58	w_3	tc
2021-04-28 15:36:08	w_4	tc
2021-04-28 15:36:12	w_3	tc
2021-04-28 15:36:19	w_1	tc
2021-04-28 15:36:23	w_1	ta
2021-04-28 15:36:30	w_1	tc
2021-04-28 15:36:39	w_1	tc
2021-04-28 15:36:41	w_3	tc
2021-04-28 15:36:45	w_1	tc
2021-04-28 15:36:46	w_2	ta
2021-04-28 15:36:55	w_4	tc
2021-04-28 15:37:03	w_3	tc
2021-04-28 15:37:04	w_1	ta
2021-04-28 15:37:09	w_1	tc
2021-04-28 15:37:13	w_4	tc
2021-04-28 15:37:18	w_2	tc
2021-04-28 15:37:21	w_4	tb
2021-04-28 15:37:28	w_4	tc
2021-04-28 15:37:36	w_3	tc
2021-04-28 15:37:44	w_2	ta
2021-04-28 15:37:45	w_2	tb
2021-04-28 15:37:55	w_1	tb
2021-04-28 15:37:58	w_4	tb
2021-04-28 15:38:04	w_2	tb
2021-04-28 15:38:11	w_2	ta
2021-04-28 15:38:18	w_1	tc
2021-04-28 15:38:22	w_3	tc
2021-04-28 15:38:28	w_3	ta
2021-04-28 15:38:35	w_4	tc
2021-04-28 15:38:36	w_4	tc
2021-04-28 15:38:46	w_1	ta
2021-04-28 15:38:53	w_2	ta
2021-04-28 15:39:01	w_3	tc
2021-04-28 15:39:08	w_1	tc
2021-04-28 15:39:16	w_4	tc
2021-04-28 15:39:21	w_3	tc
2021-04-28 15:39:25	w_2	ta
2021-04-28 15:39:26	w_4	tc
2021-04-28 15:39:34	w_3	ta
2021-04-28 15:39:36	w_4	ta
2021-04-28 15:39:43	w_2	tb
2021-04-28 15:39:46	w_4	tc
2021-04-28 15:39:49	w_4	tb
2021-04-28 15:39:58	w_3	tc
2021-04-28 15:40:03	w_3	tb
2021-04-28 15:40:08	w_4	tb
2021-04-28 15:40:08	w_4	tb
2021-04-28 15:40:10	w_2	tc
2021-04-28 15:40:18	w_2	tc
2021-04-28 15:40:22	w_3	tb
2021-04-28 15:40:26	w_3	tc
2021-04-28 15:40:36	w_4	ta
2021-04-28 15:40:46	w_1	tb
2021-04-28 15:40:50	w_4	tc
2021-04-28 15:40:52	w_2	ta
2021-04-28 15:40:55	w_1	tb
2021-04-28 15:41:02	w_4	ta
2021-04-28 15:41:10	w_3	tc
2021-04-28 15:41:15	w_4	tc
2021-04-28 15:41:17	w_2	tc
2021-04-28 15:41:20	w_2	tc
2021-04-28 15:41:25	w_1	tc
2021-04-28 15:41:29	w_1	ta
2021-04-28 15:41:38	w_1	tc
2021-04-28 15:41:45	w_4	tb
2021-04-28 15:41:48	w_3	tc
2021-04-28 15:41:49	w_3	tb
2021-04-28 15:41:57	w_1	tc
2021-04-28 15:42:07	w_1	tc
2021-04-28 15:42:14	w_4	tc
2021-04-28 15:42:17	w_3	ta
2021-04-28 15:42:22	w_4	tb
2021-04-28 15:42:24	w_4	tc
2021-04-28 15:42:29	w_4	tb
2021-04-28 15:42:31	w_4	tc
2021-04-28 15:42:38	w_3	tb
2021-04-28 15:42:47	w_4	ta
2021-04-28 15:42:50	w_1	ta
2021-04-28 15:42:58	w_1	tc
2021-04-28 15:43:07	w_1	ta
2021-04-28 15:43:09	w_2	ta
2021-04-28 15:43:14	w_3	ta
2021-04-28 15:43:18	w_3	tc
2021-04-28 15:43:22	w_2	tb
2021-04-28 15:43:24	w_4	tc
2021-04-28 15:43:25	w_4	tc
2021-04-28 15:43:29	w_3	tc
2021-04-28 15:43:38	w_1	ta
2021-04-28 15:43:46	w_4	ta
2021-04-28 15:43:54	w_1	tb
2021-04-28 15:43:55	w_4	tc
2021-04-28 15:43:59	w_1	tc
2021-04-28 15:44:02	w_4	tb
2021-04-28 15:44:10	w_3	tb
2021-04-28 15:44:14	w_4	tc
2021-04-28 15:44:17	w_4	tb
2021-04-28 15:44:20	w_4	tc
2021-04-28 15:44:24	w_1	tb
2021-04-28 15:44:29	w_2	tc
2021-04-28 15:44:34	w_1	tc
2021-04-28 15:44:39	w_3	tb
2021-04-28 15:44:47	w_3	tc
2021-04-28 15:44:53	w_4	tc
2021-04-28 15:44:54	w_2	tb
2021-04-28 15:45:03	w_4	tc
2021-04-28 15:45:04	w_4	ta
2021-04-28 15:45:09	w_3	tc
2021-04-28 15:45:09	w_4	tc
2021-04-28 15:45:09	w_4	tc
2021-04-28 15:45:10	w_4	ta
2021-04-28 15:45:19	w_4	tc
2021-04-28 15:45:28	w_3	tc
2021-04-28 15:45:33	w_4	ta
2021-04-28 15:45:41	w_4	tb
2021-04-28 15:45:43	w_4	tc
2021-04-28 15:45:44	w_2	ta
2021-04-28 15:45:49	w_4	ta
2021-04-28 15:45:58	w_4	tc
2021-04-28 15:46:02	w_2	tb
2021-04-28 15:46:04	w_2	ta
2021-04-28 15:46:10	w_3	tc
2021-04-28 15:46:12	w_3	tb
2021-04-28 15:46:20	w_4	tc
2021-04-28 15:46:29	w_4	tc
2021-04-28 15:46:37	w_3	tb
2021-04-28 15:46:45	w_3	tc
2021-04-28 15:46:50	w_3	tb
2021-04-28 15:46:58	w_3	tc
2021-04-28 15:47:01	w_3	tc
2021-04-28 15:47:06	w_4	tc
2021-04-28 15:47:08	w_2	ta
2021-04-28 15:47:15	w_2	tc
2021-04-28 15:47:18	w_4	tb
2021-04-28 15:47:22	w_4	tc
2021-04-28 15:47:29	w_1	tb
2021-04-28 15:47:36	w_2	tc
2021-04-28 15:47:38	w_1	tb
2021-04-28 15:47:38	w_4	tb
2021-04-28 15:47:45	w_3	tc
2021-04-28 15:47:50	w_3	tb
2021-04-28 15:47:55	w_4	tc
2021-04-28 15:48:01	w_1	tb
2021-04-28 15:48:09	w_2	tc
2021-04-28 15:48:14	w_4	ta
2021-04-28 15:48:23	w_4	tb
2021-04-28 15:48:31	w_1	tc
2021-04-28 15:48:32	w_3	ta
2021-04-28 15:48:34	w_4	tb
2021-04-28 15:48:42	w_3	tc
2021-04-28 15:48:45	w_2	ta
2021-04-28 15:48:54	w_2	tc
2021-04-28 15:49:03	w_1	tc
2021-04-28 15:49:09	w_4	tc
2021-04-28 15:49:09	w_2	ta
2021-04-28 15:49:18	w_4	ta
2021-04-28 15:49:27	w_2	ta
2021-04-28 15:49:31	w_4	tb
2021-04-28 15:49:32	w_1	tb
2021-04-28 15:49:40	w_4	ta
2021-04-28 15:49:46	w_4	tc
2021-04-28 15:49:54	w_2	tc
